sample_index,label_wm2,prediction_wm2,abs_error_wm2
514,59.7400016784668,58.35994338989258,1.3800582885742188
515,36.84000015258789,34.327735900878906,2.5122642517089844
516,110.33000183105469,109.23084259033203,1.0991592407226562
517,80.70999908447266,79.37499237060547,1.3350067138671875
518,15.220000267028809,13.026318550109863,2.1936817169189453
519,32.060001373291016,31.130887985229492,0.9291133880615234
520,112.95999908447266,111.75357818603516,1.2064208984375
521,59.15999984741211,55.8519172668457,3.3080825805664062
522,81.08999633789062,80.15076446533203,0.9392318725585938
523,19.559999465942383,18.448923110961914,1.1110763549804688
524,99.7699966430664,101.29850006103516,1.52850341796875
525,5.440000057220459,3.634660243988037,1.8053398132324219
526,44.599998474121094,44.3968391418457,0.20315933227539062
527,39.220001220703125,36.18083572387695,3.039165496826172
528,91.56999969482422,86.78938293457031,4.780616760253906
529,134.30999755859375,124.99609375,9.31390380859375
530,82.55999755859375,74.56852722167969,7.9914703369140625
531,54.40999984741211,54.97151565551758,0.5615158081054688
532,71.37999725341797,74.40093231201172,3.02093505859375
533,156.07000732421875,143.64495849609375,12.425048828125
534,58.52000045776367,57.93259811401367,0.58740234375
535,3.5799999237060547,2.7956042289733887,0.784395694732666
536,102.41000366210938,103.00141906738281,0.5914154052734375
537,134.72000122070312,126.04521942138672,8.674781799316406
538,29.719999313354492,30.79549217224121,1.0754928588867188
539,376.8800048828125,347.96746826171875,28.91253662109375
540,85.91999816894531,85.81824493408203,0.10175323486328125
541,24.979999542236328,15.784500122070312,9.195499420166016
542,75.76000213623047,80.66494750976562,4.904945373535156
543,267.4200134277344,253.36117553710938,14.058837890625
544,70.22000122070312,73.87467193603516,3.6546707153320312
545,60.310001373291016,63.80521011352539,3.495208740234375
546,60.029998779296875,63.57962417602539,3.5496253967285156
547,412.5299987792969,423.2005920410156,10.67059326171875
548,513.010009765625,449.75543212890625,63.25457763671875
549,37.099998474121094,32.23299789428711,4.867000579833984
550,23.65999984741211,19.894933700561523,3.765066146850586
551,545.77001953125,556.3589477539062,10.58892822265625
552,355.5299987792969,361.5252685546875,5.995269775390625
553,8.770000457763672,5.999319553375244,2.7706809043884277
554,163.88999938964844,190.50619506835938,26.616195678710938
555,18.149999618530273,16.017181396484375,2.1328182220458984
556,8.710000038146973,5.886791706085205,2.8232083320617676
557,369.9800109863281,366.486572265625,3.493438720703125
558,534.5599975585938,544.3041381835938,9.744140625
559,322.1700134277344,323.0491943359375,0.879180908203125
560,25.479999542236328,21.501611709594727,3.9783878326416016
561,554.0599975585938,561.604736328125,7.54473876953125
562,542.5599975585938,550.6714477539062,8.1114501953125
563,244.3300018310547,230.5597686767578,13.770233154296875
564,236.27999877929688,227.32296752929688,8.95703125
565,438.8699951171875,444.7169494628906,5.846954345703125
566,528.2100219726562,531.0079956054688,2.7979736328125
567,547.2100219726562,576.5404052734375,29.33038330078125
568,2.940000057220459,2.681152582168579,0.2588474750518799
569,42.4900016784668,39.107479095458984,3.3825225830078125
570,143.6699981689453,137.1818389892578,6.4881591796875
571,227.2899932861328,229.5687713623047,2.278778076171875
572,27.899999618530273,23.2474422454834,4.652557373046875
573,410.1000061035156,421.51971435546875,11.419708251953125
574,157.82000732421875,153.35397338867188,4.466033935546875
575,2.1500000953674316,2.280710220336914,0.13071012496948242
576,47.900001525878906,46.81222915649414,1.0877723693847656
577,41.369998931884766,37.878231048583984,3.4917678833007812
578,43.25,44.11252212524414,0.8625221252441406
579,25.1299991607666,17.908132553100586,7.221866607666016
580,14.529999732971191,12.088163375854492,2.441836357116699
581,4.230000019073486,2.8383312225341797,1.3916687965393066
582,6.449999809265137,3.4684154987335205,2.981584310531616
583,78.45999908447266,85.1097412109375,6.649742126464844
584,19.530000686645508,14.374034881591797,5.155965805053711
585,85.56999969482422,94.09188079833984,8.521881103515625
586,44.43000030517578,45.26015853881836,0.8301582336425781
587,65.55999755859375,69.96971893310547,4.409721374511719
588,60.47999954223633,62.23271560668945,1.752716064453125
589,45.91999816894531,42.283390045166016,3.636608123779297
590,149.02000427246094,145.1449432373047,3.87506103515625
591,130.86000061035156,127.62142944335938,3.2385711669921875
592,8.899999618530273,6.95649528503418,1.9435043334960938
593,102.31999969482422,101.01040649414062,1.3095932006835938
594,160.17999267578125,167.26510620117188,7.085113525390625
595,154.69000244140625,154.2742156982422,0.4157867431640625
596,277.1700134277344,250.06248474121094,27.107528686523438
597,167.30999755859375,158.98623657226562,8.323760986328125
598,51.20000076293945,53.380706787109375,2.180706024169922
599,144.17999267578125,135.50741577148438,8.672576904296875
600,24.459999084472656,23.7289981842041,0.7310009002685547
601,142.74000549316406,134.42724609375,8.312759399414062
602,62.119998931884766,63.03565979003906,0.9156608581542969
603,11.180000305175781,10.218647003173828,0.9613533020019531
604,2.299999952316284,2.249419689178467,0.05058026313781738
605,156.60000610351562,150.18328857421875,6.416717529296875
606,6.980000019073486,4.810871601104736,2.16912841796875
607,126.12000274658203,123.53754425048828,2.58245849609375
608,46.61000061035156,48.20028305053711,1.5902824401855469
609,52.95000076293945,50.81514358520508,2.134857177734375
610,19.700000762939453,18.552696228027344,1.1473045349121094
611,81.87000274658203,82.76155853271484,0.8915557861328125
612,39.22999954223633,39.47305679321289,0.2430572509765625
613,13.489999771118164,13.265026092529297,0.2249736785888672
614,1.4500000476837158,2.1586921215057373,0.7086920738220215
615,4.369999885559082,3.178853988647461,1.191145896911621
616,116.9800033569336,116.9158706665039,0.0641326904296875
617,105.30000305175781,104.6468505859375,0.6531524658203125
618,10.489999771118164,8.903745651245117,1.5862541198730469
619,83.81999969482422,83.43326568603516,0.3867340087890625
620,100.70999908447266,100.37627410888672,0.3337249755859375
621,83.62000274658203,82.411376953125,1.2086257934570312
622,12.4399995803833,11.204743385314941,1.2352561950683594
623,32.939998626708984,32.54551696777344,0.3944816589355469
624,63.709999084472656,59.774471282958984,3.935527801513672
625,85.95999908447266,83.7944107055664,2.16558837890625
626,10.40999984741211,8.681782722473145,1.7282171249389648
627,48.90999984741211,47.519439697265625,1.3905601501464844
628,3.7100000381469727,3.1439876556396484,0.5660123825073242
629,108.31999969482422,106.53650665283203,1.7834930419921875
630,181.30999755859375,168.069580078125,13.24041748046875
631,187.60000610351562,182.33590698242188,5.26409912109375
632,64.13999938964844,62.10081100463867,2.0391883850097656
633,163.47999572753906,153.5460968017578,9.93389892578125
634,203.7899932861328,198.77853393554688,5.0114593505859375
635,164.50999450683594,154.0845489501953,10.425445556640625
636,38.150001525878906,34.99214553833008,3.157855987548828
637,61.83000183105469,56.95039749145508,4.879604339599609
638,156.6699981689453,145.36566162109375,11.304336547851562
